DR,A%,DF%,1stIn,1st%,2nd%
1.03,1.5%,3.1%,69.5%,61.5%,40.0%
1.19,1.9%,0.9%,65.7%,60.6%,62.2%
0.78,0.0%,1.4%,66.7%,65.2%,60.9%
1.25,0.0%,0.0%,73.4%,66.0%,52.9%
0.49,0.0%,6.1%,63.3%,58.1%,38.9%
0.86,2.9%,1.5%,67.6%,67.4%,36.4%
1.10,3.6%,1.2%,65.1%,63.0%,55.2%
0.80,0.0%,1.7%,55.9%,39.4%,34.6%
0.64,2.9%,1.4%,78.6%,60.0%,33.3%
0.59,4.3%,0.0%,73.9%,55.9%,16.7%
1.47,5.4%,10.7%,62.5%,71.4%,38.1%
0.67,2.4%,2.4%,66.7%,57.1%,35.7%
1.21,0.0%,0.0%,60.3%,65.9%,58.6%
